timestamp,position_lat,position_long,altitude,cadence,distance,speed,power,accumulated_power,vertical_oscillation,stance_time,activity_type,vertical_ratio,step_length,x_Effort Pace_0_16
1144404894,606511679,55398226,2635,87,825400,3183,226,604068,900,2280,1,830,10900,3.183000087738037
1144404895,606511960,55398003,2635,87,825700,3183,226,604294,900,2280,1,830,10900,3.183000087738037
1144404896,606512241,55397781,2635,87,826000,3172,226,604520,900,2280,1,830,10800,3.171999931335449
1144404897,606512517,55397488,2635,87,826300,3161,226,604746,900,2280,1,830,10800,3.1610000133514404
1144404898,606512794,55397194,2635,87,826650,3156,225,604971,900,2280,1,820,10800,3.1549999713897705
1144404899,606513026,55396796,2635,87,827000,3150,224,605195,900,2280,1,820,10800,3.1500000953674316
1144404900,606513260,55396398,2635,87,827300,3147,224,605419,900,2280,1,820,10800,3.1470000743865967
1144404901,606513449,55395970,2635,87,827600,3147,224,605643,900,2280,1,820,10800,3.1470000743865967
1144404902,606513637,55395543,2635,86,827900,3144,224,605867,900,2280,1,820,10800,3.1440000534057617
1144404903,606513799,55395133,2630,86,828200,3144,224,606091,900,2290,1,830,10900,3.1440000534057617
1144404904,606513962,55394722,2630,85,828450,3142,223,606314,900,2300,1,830,10900,3.1410000324249268
1144404905,606514131,55394364,2630,85,828700,3142,223,606537,910,2320,1,830,11000,3.1410000324249268
1144404906,606514302,55394007,2630,85,828950,3139,223,606760,910,2330,1,830,11000,3.138000011444092
1144404907,606514524,55393752,2630,85,829200,3139,223,606983,910,2350,1,840,11000,3.138000011444092
1144404908,606514746,55393497,2630,85,829450,3139,223,607206,910,2360,1,840,11000,3.138000011444092
1144404909,606515000,55393347,2630,86,829700,3139,223,607429,920,2370,1,840,11000,3.138000011444092
1144404910,606515254,55393197,2630,87,829950,3139,223,607652,920,2380,1,840,10900,3.138000011444092
1144404911,606515538,55393116,2630,88,830200,3139,223,607875,920,2390,1,840,10900,3.138000011444092
1144404912,606515823,55393036,2630,88,830500,3136,223,608098,920,2390,1,840,10800,3.135999917984009
1144404913,606516116,55393057,2630,88,830800,3136,223,608321,920,2390,1,840,10700,3.135999917984009
1144404914,606516411,55393077,2630,88,831100,3133,223,608544,920,2390,1,840,10700,3.132999897003174
1144404915,606516726,55393160,2630,88,831400,3133,223,608767,920,2390,1,850,10700,3.132999897003174
1144404916,606517041,55393245,2630,87,831700,3131,222,608989,920,2390,1,850,10700,3.130000114440918
1144404917,606517368,55393336,2635,87,832000,3131,222,609211,920,2390,1,850,10700,3.130000114440918
1144404918,606517696,55393428,2635,87,832300,3128,222,609433,920,2390,1,850,10700,3.127000093460083
1144404919,606518065,55393492,2635,87,832600,3128,222,609655,920,2390,1,860,10700,3.127000093460083
1144404920,606518433,55393558,2635,86,833050,3128,222,609877,920,2390,1,860,10800,3.127000093460083
1144404921,606518835,55393561,2635,86,833500,3128,222,610099,930,2390,1,860,10900,3.127000093460083
1144404922,606519237,55393565,2635,86,833850,3122,222,610321,930,2390,1,860,10900,3.121999979019165
1144404923,606519651,55393570,2635,85,834200,3117,222,610543,930,2390,1,860,10900,3.11899995803833
1144404924,606520065,55393576,2635,85,834600,3114,221,610764,930,2380,1,860,10900,3.11299991607666
1144404925,606520411,55393739,2635,85,835000,3111,221,610985,930,2380,1,860,10900,3.1110000610351562
1144404926,606520758,55393904,2635,86,835250,3119,221,611206,920,2370,1,850,10900,3.183000087738037
1144404927,606520962,55394258,2635,87,835500,3131,221,611427,920,2360,1,850,10900,3.255000114440918
1144404928,606521168,55394614,2635,87,835800,3158,227,611654,920,2350,1,850,10900,3.2860000133514404
1144404929,606521240,55395019,2635,88,836100,3186,233,611887,920,2350,1,850,10900,3.319000005722046
1144404930,606521313,55395425,2635,88,836300,3203,235,612122,920,2340,1,840,10900,3.3329999446868896
1144404931,606521263,55395816,2635,88,836500,3219,237,612359,920,2340,1,840,11000,3.3499999046325684
1144404932,606521213,55396209,2640,88,836750,3222,238,612597,920,2330,1,840,11000,3.4240000247955322
1144404933,606521067,55396608,2640,88,837000,3225,239,612836,920,2330,1,840,11000,3.5
1144404934,606520922,55397008,2640,88,837350,3231,245,613081,920,2330,1,840,11000,3.505000114440918
1144404935,606520721,55397439,2640,88,837700,3236,251,613332,920,2330,1,840,11000,3.510999917984009
1144404936,606520521,55397871,2640,88,838000,3236,251,613583,910,2330,1,830,11000,3.510999917984009
1144404937,606520282,55398349,2640,88,838300,3236,252,613835,910,2330,1,830,11000,3.510999917984009
1144404938,606520044,55398827,2640,88,838750,3233,252,614087,910,2320,1,820,11000,3.505000114440918
1144404939,606519744,55399408,2640,88,839200,3231,252,614339,910,2320,1,820,11000,3.5
1144404940,606519446,55399991,2640,89,839750,3228,251,614590,900,2300,1,810,10900,3.5
1144404941,606519086,55400728,2640,91,840300,3228,251,614841,890,2290,1,810,10800,3.5
1144404942,606518727,55401465,2640,92,840950,3228,251,615092,880,2270,1,800,10600,3.430000066757202
1144404943,606518322,55402305,2640,94,841600,3228,251,615343,870,2250,1,800,10400,3.3610000610351562
1144404944,606517918,55403146,2640,96,842250,3231,245,615588,850,2220,1,790,10200,3.365999937057495
1144404945,606517480,55404045,2640,98,842900,3236,240,615828,830,2200,1,780,10100,3.371999979019165
1144404946,606517042,55404943,2640,100,843550,3358,240,616068,810,2170,1,760,10200,3.496999979019165
1144404947,606516589,55405860,2640,102,844200,3481,241,616309,800,2150,1,750,10400,3.621999979019165
1144404948,606516137,55406779,2640,102,844900,3619,250,616559,780,2120,1,730,10700,3.7660000324249268
1144404949,606515682,55407681,2640,103,845600,3758,259,616818,760,2090,1,720,11000,3.9110000133514404
1144404950,606515229,55408584,2640,102,846250,3856,269,617087,740,2060,1,700,11300,4.013000011444092
1144404951,606514777,55409449,2640,102,846900,3956,279,617366,720,2030,1,680,11600,4.11899995803833
1144404952,606514324,55410314,2640,101,847550,4011,286,617652,700,1990,1,650,11800,4.177000045776367
1144404953,606513891,55411147,2640,101,848200,4067,294,617946,690,1960,1,630,12000,4.236000061035156
1144404954,606513459,55411980,2640,102,848800,4097,298,618244,670,1920,1,600,12100,4.265999794006348
1144404955,606513028,55412824,2640,102,849400,4131,302,618546,660,1890,1,580,12200,4.296999931335449
1144404956,606512596,55413669,2640,102,850050,4144,304,618850,640,1850,1,560,12200,4.310999870300293
1144404957,606512161,55414523,2640,102,850700,4158,307,619157,630,1810,1,540,12200,4.327000141143799
1144404958,606511727,55415379,2640,102,851350,4167,308,619465,610,1780,1,520,12200,4.3379998207092285
1144404959,606511318,55416252,2640,102,852000,4178,309,619774,600,1750,1,500,12200,4.348999977111816
1144404960,606510909,55417126,2640,101,852600,4186,310,620084,590,1730,1,490,12200,4.271999835968018
1144404961,606510551,55417963,2640,100,853200,4197,311,620395,580,1710,1,480,12300,4.197000026702881
1144404962,606510193,55418800,2640,99,853750,4369,311,620706,580,1690,1,470,13100,4.36899995803833
1144404963,606509861,55419574,2640,98,854300,4542,312,621018,580,1670,1,470,13900,4.540999889373779
1144404964,606509530,55420349,2640,96,854800,4669,317,621335,590,1650,1,470,14400,4.669000148773193
1144404965,606509213,55421061,2640,94,855300,4800,322,621657,600,1630,1,470,15000,4.800000190734863
1144404966,606508898,55421774,2640,93,855800,4933,331,621988,620,1620,1,470,15500,4.933000087738037
1144404967,606508626,55422407,2640,91,856300,5067,341,622329,640,1610,1,470,16100,5.065999984741211
1144404968,606508354,55423039,2635,90,856650,5156,350,622679,660,1600,1,470,16600,5.15500020980835
1144404969,606508174,55423599,2635,89,857000,5244,360,623039,680,1600,1,470,17200,5.24399995803833
1144404970,606507995,55424158,2635,87,857350,5283,366,623405,700,1600,1,460,17900,5.2829999923706055
1144404971,606507866,55424670,2635,84,857700,5322,372,623777,730,1610,1,460,18600,5.322000026702881
1144404972,606507739,55425183,2635,84,858000,5336,375,624152,760,1610,1,460,18800,5.335999965667725
1144404973,606507611,55425677,2630,83,858300,5353,378,624530,790,1620,1,460,19100,5.3520002365112305
1144404974,606507485,55426171,2630,83,858650,5281,379,624909,810,1630,1,460,18800,5.28000020980835
1144404975,606507337,55426674,2630,84,859000,5208,380,625289,840,1640,1,470,18600,5.210999965667725
1144404976,606507190,55427179,2630,84,859350,5131,375,625664,860,1650,1,480,18200,5.038000106811523
1144404977,606507017,55427680,2630,85,859700,5056,370,626034,890,1670,1,490,17800,4.86899995803833
1144404978,606506844,55428182,2630,85,860000,4953,356,626390,910,1680,1,500,17400,4.765999794006348
1144404979,606506651,55428665,2630,86,860300,4853,343,626733,940,1690,1,510,17100,4.665999889373779
1144404980,606506459,55429149,2630,87,860650,4736,336,627069,950,1700,1,520,16400,4.554999828338623
1144404981,606506255,55429608,2630,88,861000,4619,329,627398,970,1710,1,540,15800,4.447000026702881
1144404982,606506052,55430069,2630,88,861300,4503,321,627719,980,1730,1,560,15400,4.335999965667725
1144404983,606505841,55430517,2630,88,861600,4386,313,628032,1000,1760,1,580,15000,4.224999904632568
1144404984,606505631,55430967,2630,87,861950,4303,305,628337,1000,1790,1,600,14700,4.140999794006348
1144404985,606505416,55431413,2630,87,862300,4222,298,628635,1010,1820,1,620,14400,4.060999870300293
1144404986,606505202,55431859,2630,87,862600,4131,292,628927,1010,1850,1,640,14100,3.9749999046325684
1144404987,606504991,55432303,2630,87,862900,4039,286,629213,1020,1880,1,660,13900,3.888000011444092
1144404988,606504781,55432748,2630,87,863250,3878,280,629493,1020,1910,1,670,13300,3.7330000400543213
1144404989,606504566,55433201,2630,87,863600,3719,274,629767,1020,1940,1,690,12800,3.5799999237060547
1144404990,606504353,55433655,2630,87,863950,3564,263,630030,1010,1980,1,710,12200,3.49399995803833
1144404991,606504133,55434119,2630,87,864300,3408,252,630282,1000,2020,1,730,11700,3.4079999923706055
1144404992,606503914,55434583,2630,87,864650,3403,241,630523,990,2050,1,740,11600,3.4019999504089355
1144404993,606503692,55435059,2630,87,865000,3397,231,630754,980,2080,1,750,11600,3.3970000743865967
1144404994,606503471,55435535,2630,87,865350,3394,236,630990,970,2100,1,760,11600,3.3940000534057617
1144404995,606503250,55436007,2630,88,865700,3394,241,631231,960,2130,1,770,11600,3.3940000534057617
1144404996,606503030,55436481,2630,88,866050,3389,241,631472,950,2150,1,780,11500,3.388000011444092
1144404997,606502800,55436929,2630,88,866400,3386,241,631713,950,2180,1,790,11500,3.385999917984009
1144404998,606502570,55437376,2630,88,866700,3381,241,631954,940,2200,1,790,11500,3.380000114440918
1144404999,606502349,55437789,2630,88,867000,3378,241,632195,930,2230,1,800,11500,3.377000093460083
1144405000,606502127,55438202,2630,88,867300,3372,240,632435,930,2250,1,800,11500,3.371999979019165
1144405001,606501896,55438583,2630,88,867600,3369,240,632675,930,2280,1,800,11500,3.36899995803833
1144405002,606501666,55438966,2630,88,867950,3369,239,632914,920,2300,1,800,11400,3.36899995803833
1144405003,606501423,55439366,2630,88,868300,3369,239,633153,920,2320,1,800,11400,3.36899995803833
1144405004,606501181,55439766,2630,88,868650,3369,239,633392,910,2330,1,790,11400,3.36899995803833
1144405005,606500934,55440183,2630,88,869000,3369,239,633631,910,2350,1,790,11400,3.36899995803833
1144405006,606500688,55440601,2630,88,869300,3369,239,633870,900,2360,1,790,11400,3.36899995803833
1144405007,606500462,55441052,2630,88,869600,3369,239,634109,900,2370,1,790,11400,3.36899995803833
1144405008,606500238,55441503,2630,88,869950,3367,239,634348,900,2370,1,790,11400,3.365999937057495
1144405009,606500029,55441993,2630,88,870300,3367,239,634587,900,2380,1,790,11400,3.365999937057495
1144405010,606499822,55442485,2630,87,870650,3367,239,634826,900,2380,1,790,11400,3.365999937057495
1144405011,606499609,55442944,2630,87,871000,3367,239,635065,900,2380,1,790,11500,3.365999937057495
1144405012,606499397,55443404,2630,86,871300,3367,239,635304,900,2380,1,790,11500,3.365999937057495
1144405013,606499181,55443843,2630,86,871600,3367,239,635543,900,2390,1,790,11600,3.365999937057495
1144405014,606498966,55444282,2630,86,871950,3361,239,635782,900,2400,1,780,11600,3.3610000610351562
1144405015,606498748,55444694,2630,87,872300,3358,239,636021,900,2410,1,780,11700,3.3580000400543213
1144405016,606498531,55445106,2630,86,872600,3356,238,636259,900,2410,1,780,11600,3.3550000190734863
1144405017,606498317,55445504,2630,86,872900,3353,238,636497,900,2410,1,780,11600,3.3519999980926514
1144405018,606498105,55445904,2630,86,873200,3350,238,636735,900,2410,1,780,11600,3.3499999046325684
1144405019,606497901,55446308,2630,85,873500,3350,238,636973,910,2420,1,780,11700,3.3499999046325684
1144405020,606497698,55446713,2630,86,873800,3347,238,637211,910,2420,1,780,11600,3.3469998836517334
1144405021,606497496,55447145,2630,86,874100,3347,238,637449,910,2430,1,780,11600,3.3469998836517334
1144405022,606497295,55447578,2630,86,874450,3344,238,637687,910,2430,1,780,11500,3.3440001010894775
1144405023,606497098,55448018,2630,87,874800,3344,238,637925,910,2430,1,780,11500,3.3440001010894775
1144405024,606496901,55448458,2630,87,875100,3342,237,638162,910,2420,1,780,11500,3.3410000801086426
1144405025,606496728,55448914,2630,88,875400,3342,237,638399,910,2420,1,790,11500,3.3410000801086426
1144405026,606496555,55449371,2630,88,875700,3342,237,638636,910,2420,1,790,11400,3.3410000801086426
1144405027,606496394,55449836,2630,88,876000,3342,237,638873,910,2420,1,790,11300,3.3410000801086426
1144405028,606496234,55450303,2630,88,876350,3339,237,639110,900,2410,1,780,11300,3.3380000591278076
1144405029,606496067,55450769,2630,88,876700,3339,237,639347,900,2410,1,780,11300,3.3380000591278076
1144405030,606495901,55451237,2630,88,877000,3339,237,639584,890,2400,1,780,11300,3.3380000591278076
1144405031,606495734,55451694,2630,88,877300,3339,237,639821,890,2390,1,780,11300,3.3380000591278076
1144405032,606495568,55452152,2630,88,877600,3336,237,640058,880,2370,1,770,11300,3.3359999656677246
1144405033,606495401,55452594,2630,88,877900,3336,237,640295,870,2360,1,770,11300,3.3359999656677246
1144405034,606495236,55453038,2630,88,878200,3336,237,640532,860,2350,1,760,11200,3.3359999656677246
1144405035,606495070,55453470,2630,88,878500,3336,237,640769,860,2340,1,760,11200,3.3359999656677246
1144405036,606494905,55453902,2630,88,878800,3333,237,641006,850,2330,1,750,11200,3.3329999446868896
1144405037,606494723,55454326,2630,88,879100,3333,237,641243,850,2330,1,750,11300,3.3329999446868896
1144405038,606494540,55454750,2630,88,879400,3333,236,641479,850,2320,1,750,11300,3.3329999446868896
1144405039,606494319,55455196,2630,88,879700,3333,236,641715,850,2310,1,750,11400,3.3329999446868896
1144405040,606494100,55455643,2630,88,880100,3331,236,641951,850,2300,1,750,11400,3.3299999237060547
1144405041,606493856,55456133,2630,88,880500,3331,236,642187,850,2300,1,750,11400,3.3299999237060547
1144405042,606493613,55456623,2630,88,880900,3331,236,642423,840,2290,1,740,11400,3.3299999237060547
1144405043,606493379,55457127,2630,88,881300,3331,236,642659,840,2290,1,740,11400,3.3299999237060547
1144405044,606493147,55457630,2630,88,881600,3325,236,642895,840,2280,1,740,11300,3.325000047683716
1144405045,606492946,55458099,2630,88,881900,3322,236,643131,840,2270,1,740,11300,3.322000026702881
1144405046,606492747,55458569,2630,88,882200,3317,236,643367,840,2260,1,740,11200,3.315999984741211
1144405047,606492564,55458996,2630,88,882500,3311,236,643603,840,2260,1,740,11200,3.311000108718872
1144405048,606492383,55459425,2630,88,882800,3306,235,643838,840,2250,1,740,11200,3.305000066757202
1144405049,606492201,55459835,2630,88,883100,3300,235,644073,850,2250,1,750,11200,3.299999952316284
1144405050,606492018,55460245,2630,88,883400,3297,234,644307,850,2260,1,750,11200,3.296999931335449
1144405051,606491831,55460664,2630,89,883700,3297,234,644541,860,2270,1,760,11200,3.296999931335449
1144405052,606491645,55461083,2630,89,884000,3294,234,644775,860,2280,1,770,11100,3.2939999103546143
1144405053,606491455,55461511,2630,89,884300,3294,234,645009,870,2290,1,780,11100,3.2939999103546143
1144405054,606491266,55461940,2630,89,884650,3292,233,645242,880,2300,1,780,11100,3.2909998893737793
1144405055,606491071,55462361,2630,89,885000,3292,233,645475,890,2310,1,790,11100,3.2909998893737793
1144405056,606490875,55462782,2630,89,885300,3292,233,645708,890,2310,1,790,11100,3.2909998893737793
1144405057,606490654,55463245,2630,89,885600,3292,233,645941,890,2320,1,800,11100,3.2909998893737793
1144405058,606490435,55463709,2630,88,886000,3289,233,646174,890,2320,1,800,11100,3.2880001068115234
1144405059,606490202,55464203,2630,88,886400,3289,233,646407,890,2330,1,800,11100,3.2880001068115234
1144405060,606489970,55464698,2630,88,886750,3289,233,646640,890,2340,1,800,11100,3.2880001068115234
1144405061,606489746,55465174,2630,88,887100,3289,233,646873,890,2350,1,800,11200,3.2880001068115234
1144405062,606489523,55465650,2630,88,887400,3289,233,647106,890,2360,1,800,11100,3.2880001068115234
1144405063,606489323,55466081,2630,89,887700,3289,233,647339,890,2370,1,800,11100,3.2880001068115234
1144405064,606489122,55466513,2630,88,888000,3283,233,647572,880,2380,1,790,11100,3.2829999923706055
1144405065,606488946,55466909,2630,88,888300,3281,233,647805,880,2400,1,790,11100,3.2799999713897705
1144405066,606488769,55467305,2630,88,888550,3278,233,648038,880,2410,1,790,11100,3.2769999504089355
1144405067,606488605,55467698,2630,88,888800,3275,233,648271,890,2430,1,790,11200,3.2739999294281006
1144405068,606488441,55468093,2630,87,889050,3272,233,648504,890,2440,1,790,11100,3.2720000743865967
1144405069,606488286,55468499,2630,87,889300,3272,233,648737,890,2460,1,800,11100,3.2720000743865967
1144405070,606488132,55468905,2630,87,889650,3272,232,648969,890,2460,1,800,11100,3.2720000743865967
1144405071,606487983,55469351,2630,87,890000,3272,232,649201,890,2470,1,800,11200,3.2720000743865967
1144405072,606487834,55469797,2630,87,890300,3269,232,649433,890,2480,1,800,11100,3.2690000534057617
1144405073,606487697,55470300,2630,88,890600,3269,232,649665,890,2490,1,800,11100,3.2690000534057617
1144405074,606487560,55470804,2630,88,890950,3267,232,649897,890,2490,1,800,11100,3.2660000324249268
1144405075,606487433,55471338,2630,88,891300,3264,232,650129,890,2490,1,800,11100,3.263000011444092
1144405076,606487308,55471873,2630,88,891650,3253,231,650360,890,2490,1,800,11100,3.252000093460083
1144405077,606487206,55472374,2630,88,892000,3242,231,650591,890,2490,1,800,11100,3.240999937057495
1144405078,606487105,55472876,2630,87,892250,3233,230,650821,890,2480,1,800,11100,3.2330000400543213
1144405079,606486983,55473394,2630,86,892500,3228,230,651051,890,2470,1,800,11100,3.2269999980926514
1144405080,606486863,55473912,2630,86,892900,3222,229,651280,890,2460,1,800,11100,3.2219998836517334
1144405081,606486710,55474457,2630,86,893300,3217,229,651509,900,2460,1,810,11200,3.2160000801086426
1144405082,606486559,55475002,2630,86,893650,3214,229,651738,900,2450,1,810,11100,3.2130000591278076
1144405083,606486393,55475543,2630,87,894000,3214,229,651967,900,2450,1,810,11100,3.2130000591278076
1144405084,606486227,55476084,2630,87,894350,3211,228,652195,900,2430,1,810,11100,3.2109999656677246
1144405085,606486055,55476621,2630,87,894700,3208,228,652423,910,2420,1,820,11100,3.2079999446868896
1144405086,606485885,55477158,2630,87,895050,3206,228,652651,910,2410,1,820,11000,3.2049999237060547
1144405087,606485702,55477726,2630,88,895400,3206,228,652879,910,2410,1,820,10900,3.2049999237060547
1144405088,606485519,55478295,2630,87,895800,3203,228,653107,910,2400,1,820,11000,3.2019999027252197
1144405089,606485338,55478837,2630,87,896200,3203,228,653335,910,2400,1,820,11100,3.2019999027252197
1144405090,606485157,55479378,2630,87,896500,3203,227,653562,910,2390,1,820,11100,3.2019999027252197
1144405091,606484987,55479895,2630,87,896800,3206,227,653789,910,2390,1,820,11100,3.2049999237060547
1144405092,606484818,55480413,2635,87,897150,3211,227,654016,910,2380,1,820,11000,3.2109999656677246
1144405093,606484678,55480930,2635,88,897500,3219,228,654244,910,2380,1,830,11000,3.2190001010894775
1144405094,606484539,55481449,2635,88,897800,3225,228,654472,910,2380,1,830,11000,3.2239999771118164
1144405095,606484429,55481965,2635,88,898100,3231,229,654701,910,2380,1,830,11000,3.2300000190734863
1144405096,606484320,55482480,2635,88,898450,3236,229,654930,910,2380,1,820,10900,3.299999952316284
1144405097,606484217,55483016,2635,89,898800,3242,229,655159,910,2380,1,820,10900,3.371999979019165
1144405098,606484114,55483552,2635,88,899150,3242,235,655394,900,2390,1,820,11000,3.371999979019165
1144405099,606484005,55484104,2635,88,899500,3244,241,655635,900,2400,1,820,11100,3.371999979019165
1144405100,606483898,55484656,2635,88,899850,3244,241,655876,900,2400,1,810,11100,3.371999979019165
1144405101,606483767,55485185,2635,88,900200,3244,241,656117,900,2410,1,810,11100,3.371999979019165
1144405102,606483637,55485715,2635,88,900500,3244,241,656358,900,2410,1,810,11100,3.447000026702881
1144405103,606483470,55486217,2635,88,900800,3247,241,656599,900,2420,1,810,11100,3.5220000743865967
1144405104,606483304,55486720,2635,88,901150,3247,247,656846,890,2420,1,810,11000,3.5220000743865967
1144405105,606483123,55487213,2635,88,901500,3247,253,657099,890,2430,1,810,11000,3.5220000743865967
1144405106,606482941,55487706,2635,88,901850,3247,253,657352,890,2430,1,810,11000,3.5220000743865967
1144405107,606482753,55488189,2640,87,902200,3247,253,657605,890,2440,1,810,11100,3.5220000743865967
1144405108,606482565,55488673,2640,87,902500,3247,253,657858,890,2440,1,800,11100,3.5220000743865967
1144405109,606482382,55489173,2640,87,902800,3250,253,658111,890,2440,1,800,11100,3.5220000743865967
1144405110,606482199,55489673,2640,87,903150,3250,253,658364,890,2440,1,800,11100,3.5220000743865967
1144405111,606482041,55490198,2640,87,903500,3250,253,658617,890,2440,1,810,11100,3.5220000743865967
1144405112,606481882,55490723,2640,87,903850,3250,253,658870,890,2440,1,810,11200,3.5220000743865967
1144405113,606481769,55491256,2640,86,904200,3253,253,659123,900,2440,1,810,11300,3.5220000743865967
1144405114,606481656,55491791,2640,87,904500,3253,253,659376,900,2440,1,810,11200,3.5220000743865967
1144405115,606481591,55492322,2640,87,904800,3253,253,659629,900,2440,1,810,11200,3.5220000743865967
1144405116,606481525,55492854,2640,88,905150,3253,253,659882,900,2440,1,810,11100,3.5220000743865967
1144405117,606481510,55493342,2640,88,905500,3253,253,660135,910,2440,1,810,11000,3.5220000743865967
1144405118,606481495,55493831,2640,88,905700,3253,253,660388,910,2430,1,810,11000,3.5220000743865967
1144405119,606481574,55494251,2640,89,905900,3253,253,660641,910,2420,1,810,11000,3.5220000743865967
1144405120,606481653,55494671,2640,89,906200,3256,253,660894,910,2410,1,810,11000,3.5269999504089355
1144405121,606481816,55495049,2640,89,906500,3258,253,661147,910,2400,1,820,11000,3.5329999923706055
1144405122,606481981,55495428,2645,89,906850,3258,253,661400,910,2390,1,820,11000,3.5329999923706055
1144405123,606482313,55495710,2645,89,907200,3261,254,661654,910,2390,1,820,11000,3.5329999923706055
1144405124,606482645,55495991,2645,88,907650,3261,254,661908,910,2390,1,820,11000,3.5329999923706055
1144405125,606483064,55496209,2645,88,908100,3261,254,662162,910,2390,1,830,11000,3.5329999923706055
1144405126,606483483,55496427,2645,88,908500,3253,254,662416,910,2380,1,830,11000,3.5269999504089355
1144405127,606483949,55496648,2645,88,908900,3247,254,662670,910,2380,1,830,11000,3.5220000743865967
1144405128,606484417,55496868,2645,88,909450,3244,253,662923,910,2370,1,830,11000,3.5160000324249268
1144405129,606484894,55497126,2645,88,910000,3244,253,663176,910,2370,1,830,11000,3.510999917984009
1144405130,606485372,55497384,2645,89,910350,3253,252,663428,900,2370,1,820,10900,3.5220000743865967
1144405131,606485770,55497638,2645,89,910700,3261,252,663680,900,2380,1,820,10900,3.5329999923706055
1144405132,606486170,55497892,2650,89,911000,3278,253,663933,890,2370,1,810,10900,3.630000114440918
1144405133,606486516,55498127,2650,90,911300,3297,254,664187,890,2370,1,810,11000,3.7300000190734863
1144405134,606486862,55498363,2650,90,911650,3317,261,664448,880,2360,1,800,11000,3.752000093460083
1144405135,606487187,55498585,2650,90,912000,3339,269,664717,880,2350,1,800,11100,3.7750000953674316
1144405136,606487513,55498808,2650,90,912350,3356,270,664987,870,2340,1,790,11100,3.7909998893737793
1144405137,606487829,55499035,2650,91,912700,3372,272,665259,870,2340,1,790,11100,3.808000087738037
1144405138,606488145,55499263,2650,90,913000,3381,273,665532,870,2330,1,780,11100,3.819000005722046
1144405139,606488448,55499503,2650,90,913300,3389,275,665807,870,2330,1,780,11200,3.8299999237060547
1144405140,606488753,55499742,2650,89,913600,3389,275,666082,860,2330,1,770,11300,3.8299999237060547
1144405141,606489040,55500003,2650,89,913900,3392,276,666358,860,2330,1,770,11400,3.8299999237060547
1144405142,606489328,55500263,2655,89,914200,3394,276,666634,860,2320,1,770,11400,3.8359999656677246
1144405143,606489603,55500550,2655,88,914500,3400,276,666910,860,2320,1,770,11500,3.8410000801086426
1144405144,606489879,55500839,2655,88,914850,3406,276,667186,860,2310,1,760,11600,3.8469998836517334
1144405145,606490138,55501126,2655,87,915200,3411,277,667463,860,2310,1,760,11700,3.8550000190734863
1144405146,606490398,55501415,2655,87,915450,3414,277,667740,860,2300,1,750,11800,3.8610000610351562
1144405147,606490645,55501698,2655,86,915700,3419,278,668018,860,2300,1,750,11900,3.865999937057495
1144405148,606490892,55501981,2655,87,915950,3419,278,668296,860,2290,1,740,11800,3.865999937057495
1144405149,606491128,55502275,2655,88,916200,3422,279,668575,860,2290,1,740,11800,3.865999937057495
1144405150,606491365,55502571,2655,89,916550,3422,279,668854,860,2270,1,740,11600,3.865999937057495
1144405151,606491611,55502916,2655,90,916900,3422,279,669133,870,2260,1,740,11500,3.865999937057495
1144405152,606491857,55503261,2660,90,917200,3419,279,669412,870,2250,1,740,11400,3.865999937057495
1144405153,606492135,55503555,2660,91,917500,3419,279,669691,870,2250,1,740,11300,3.865999937057495
1144405154,606492413,55503851,2660,91,917800,3417,279,669970,870,2250,1,740,11300,3.8610000610351562
1144405155,606492709,55504076,2660,91,918100,3414,279,670249,870,2250,1,750,11300,3.8550000190734863
1144405156,606493005,55504301,2660,91,918400,3411,278,670527,870,2250,1,750,11200,3.7750000953674316
1144405157,606493320,55504501,2660,91,918700,3411,278,670805,870,2250,1,760,11200,3.697000026702881
1144405158,606493636,55504702,2660,91,919050,3408,271,671076,870,2240,1,760,11200,3.697000026702881
1144405159,606493959,55504926,2660,90,919400,3408,265,671341,870,2230,1,770,11300,3.697000026702881
1144405160,606494282,55505151,2660,90,919750,3408,265,671606,870,2210,1,770,11300,3.697000026702881
1144405161,606494578,55505393,2660,90,920100,3408,265,671871,880,2200,1,770,11400,3.697000026702881
1144405162,606494875,55505635,2660,89,920350,3408,265,672136,880,2180,1,770,11400,3.697000026702881
1144405163,606495151,55505868,2660,89,920600,3408,265,672401,880,2170,1,780,11400,3.697000026702881
1144405164,606495428,55506101,2660,89,920900,3406,265,672666,880,2150,1,780,11400,3.697000026702881
1144405165,606495732,55506360,2660,89,921200,3406,265,672931,880,2130,1,780,11500,3.697000026702881
1144405166,606496036,55506619,2660,88,921600,3394,265,673196,880,2110,1,770,11500,3.6110000610351562
1144405167,606496392,55506898,2660,88,922000,3386,265,673461,880,2100,1,770,11500,3.5269999504089355
1144405168,606496748,55507177,2655,87,922400,3358,258,673719,880,2100,1,770,11400,3.427000045776367
1144405169,606497111,55507458,2655,87,922800,3331,252,673971,880,2100,1,770,11400,3.3299999237060547
1144405170,606497474,55507739,2655,88,923150,3325,249,674220,870,2100,1,770,11300,3.325000047683716
1144405171,606497761,55508036,2655,88,923500,3322,247,674467,870,2110,1,770,11300,3.322000026702881
1144405172,606498050,55508335,2655,88,923700,3322,247,674714,870,2120,1,770,11300,3.322000026702881
1144405173,606498258,55508600,2650,88,923900,3322,247,674961,880,2130,1,770,11300,3.322000026702881
1144405174,606498465,55508866,2650,88,924100,3322,241,675202,880,2140,1,770,11300,3.319000005722046
